window_idx,t0,t1,x0,y0,yaw0,xt,yt,yawt,v0,vt,dyaw_deg,xr_true,yr_true,xr_pred,yr_pred,err_x,err_y,err_dist
213,1065,1079,-0.15248018503189087,-1.7729504108428955,86.67769622802734,-0.2955872714519501,-1.482985019683838,121.40106964111328,0.7701166868209839,0.5467275381088257,34.72337341308594,0.2811846207449956,0.15967083425020537,0.4360254108905792,0.15140900015830994,0.15484079718589783,-0.008261829614639282,0.155061053465226
214,1070,1084,-0.18633516132831573,-1.6558382511138916,112.45294189453125,-0.3365367352962494,-1.3424272537231445,105.28327178955078,0.5111702680587769,0.6834093332290649,-7.169670104980469,0.3470180763533307,0.019115982630809616,0.42067626118659973,0.08934756368398666,0.07365819811820984,0.07023157924413681,0.1017742839480923
215,1075,1089,-0.24379472434520721,-1.56783127784729,124.24105834960938,-0.3443548083305359,-1.2250499725341797,92.75484466552734,0.4899941384792328,0.535222053527832,-31.48621368408203,0.33995235488834963,-0.10974402110895021,0.4444113075733185,-0.18215447664260864,0.10445895791053772,-0.0724104568362236,0.12710211700434454
216,1080,1094,-0.3037838637828827,-1.4622890949249268,116.21052551269531,-0.3268592655658722,-1.0688914060592651,81.69490814208984,0.5187484622001648,0.61961430311203,-34.51561737060547,0.3631391840803065,-0.1530494977377566,0.3996591567993164,-0.21500086784362793,0.03651997447013855,-0.06195136904716492,0.07191439815584634
217,1085,1099,-0.33967769145965576,-1.3222506046295166,102.38420867919922,-0.2898838520050049,-0.9270225763320923,74.46026611328125,0.564541220664978,0.5909193754196167,-27.92394256591797,0.37535254266838086,-0.13339823653964292,0.420152872800827,-0.20711499452590942,0.04480034112930298,-0.07371675968170166,0.08626257139264787
218,1090,1104,-0.3431319296360016,-1.180367112159729,91.24641418457031,-0.2724766433238983,-0.7764724493026733,84.58277893066406,0.6845234036445618,0.707670271396637,-6.66363525390625,0.4022621814121462,-0.07942421276790537,0.4459518492221832,-0.05656684190034866,0.04368966817855835,0.022857367992401123,0.04930767057053677
219,1095,1109,-0.3186677098274231,-1.0305349826812744,79.76375579833984,-0.29902544617652893,-0.6315310001373291,100.96724700927734,0.6987082958221436,0.7096846699714661,21.2034912109375,0.39614376543879815,0.05157629020422786,0.42770299315452576,0.03971035033464432,0.03155922889709473,-0.011865939944982529,0.03371624918873911
220,1100,1114,-0.28462380170822144,-0.9045650959014893,74.61836242675781,-0.35236337780952454,-0.4887697100639343,111.07913208007812,0.5952510833740234,0.714569628238678,36.46076965332031,0.38293405910164996,0.1756017068086739,0.4373389184474945,0.17853441834449768,0.0544048547744751,0.002932712435722351,0.05448384187318628
221,1105,1119,-0.27447709441185,-0.7582079172134399,86.85490417480469,-0.42306825518608093,-0.39780882000923157,128.32286071777344,0.5671414136886597,0.5464409589767456,41.46795654296875,0.35170385138128096,0.16814054611965437,0.4218265116214752,0.22976168990135193,0.07012265920639038,0.06162114441394806,0.09335069776418496
222,1110,1124,-0.30563610792160034,-0.6099976897239685,104.37470245361328,-0.457733154296875,-0.2700434923171997,99.93743896484375,0.5799024701118469,0.4638969898223877,-4.437263488769531,0.3670711557152578,0.06293754437875511,0.40202125906944275,0.12416529655456543,0.03495010733604431,0.06122775375843048,0.07050069384838717
223,1115,1129,-0.36146029829978943,-0.475754052400589,113.84701538085938,-0.456023633480072,-0.1317782998085022,87.68243408203125,0.6852250695228577,0.651871919631958,-26.164581298828125,0.35284150439665174,-0.052577709219958746,0.4098232686519623,0.09687162935733795,0.05698177218437195,0.14944933354854584,0.15994382032256255
224,1120,1134,-0.4431775212287903,-0.3531229496002197,122.66434478759766,-0.40820881724357605,-0.0007291932706721127,69.73580169677734,0.7161566019058228,0.6804359555244446,-52.92854309082031,0.2777883635718906,-0.2196310265135502,0.38802993297576904,0.12753957509994507,0.11024156212806702,0.3471705913543701,0.3642535127102819
225,1125,1139,-0.4608164429664612,-0.25020352005958557,101.8644790649414,-0.32073041796684265,0.11751028150320053,52.383583068847656,0.5390141606330872,0.7019951939582825,-49.48089599609375,0.3310568664220258,-0.21269436037220504,0.3236294090747833,-0.009668149054050446,-0.0074274539947509766,0.2030262053012848,0.2031620218246599
226,1130,1144,-0.45105767250061035,-0.11678750813007355,83.16175079345703,-0.22536543011665344,0.1928076148033142,36.57509231567383,0.5197922587394714,0.5489280223846436,-46.5866584777832,0.33426518147346496,-0.18722421756892538,0.3573896586894989,-0.2048150599002838,0.023124486207962036,-0.017590835690498352,0.029054764887576308
227,1135,1149,-0.3986355662345886,0.01640830934047699,66.83123779296875,-0.08376464247703552,0.25595465302467346,22.082218170166016,0.5762715935707092,0.6142265796661377,-44.749019622802734,0.34410997453285763,-0.19522928783202098,0.33024609088897705,-0.2319808006286621,-0.013863891363143921,-0.036751508712768555,0.039279522354450286
228,1140,1154,-0.3055165708065033,0.1333361715078354,50.139854431152344,0.07401455193758011,0.2780744135379791,5.75786828994751,0.7069688439369202,0.6189411282539368,-44.38198471069336,0.3543501936063899,-0.19856728449827923,0.33803698420524597,-0.20892629027366638,-0.01631319522857666,-0.010359004139900208,0.01932431901351574
229,1145,1159,-0.18725013732910156,0.21397095918655396,33.20370101928711,0.22673794627189636,0.2527564764022827,-7.86997652053833,0.6853863596916199,0.6540430784225464,-41.07367706298828,0.36763543031738444,-0.19425406066455858,0.3605891168117523,-0.20316889882087708,-0.007046312093734741,-0.008914843201637268,0.011363315688305535
230,1150,1164,-0.03795241937041283,0.2667843997478485,18.123577117919922,0.3797554671764374,0.18794797360897064,-24.69931411743164,0.737241268157959,0.7605581283569336,-42.82289123535156,0.37246103329520014,-0.20486054368429557,0.37995728850364685,-0.18116551637649536,0.007496267557144165,0.023695021867752075,0.02485252680516694
231,1155,1169,0.09455166012048721,0.27787044644355774,3.417670965194702,0.5088053345680237,0.1258852183818817,-24.539609909057617,0.6228572130203247,0.6694961786270142,-27.9572811126709,0.4044564427940005,-0.17641034095973354,0.3821229934692383,-0.15871363878250122,-0.02233344316482544,0.01769670844078064,0.028494844678195474
232,1160,1174,0.2541232705116272,0.24573050439357758,-10.180658340454102,0.6631361842155457,0.05705422908067703,-25.350753784179688,0.6709627509117126,0.663271427154541,-15.170095443725586,0.43592214102383736,-0.113411571703317,0.4602278172969818,-0.12455154210329056,0.024305671453475952,-0.011139973998069763,0.02673695355649155
233,1165,1179,0.39807379245758057,0.17644096910953522,-26.762208938598633,0.7904828786849976,-0.050337158143520355,-42.874515533447266,0.6339074969291687,0.6541381478309631,-16.112306594848633,0.45249103493009435,-0.025788948851672794,0.38654825091362,-0.11493752151727676,-0.06594279408454895,-0.08914857357740402,0.11088697066185478
234,1170,1184,0.5541542172431946,0.10868792235851288,-22.662134170532227,0.8822653293609619,-0.19375522434711456,-58.4734992980957,0.7865400910377502,0.8130642175674438,-35.811363220214844,0.4193088291923609,-0.1526724095758344,0.3664313852787018,-0.10455700010061264,-0.052877455949783325,0.048115409910678864,0.0714920836078648
235,1175,1189,0.7033224701881409,0.03058508038520813,-29.118852615356445,0.921849250793457,-0.3574746549129486,-78.11614990234375,0.7921403050422668,0.7883189916610718,-48.99729919433594,0.37974638939284383,-0.23267357336942696,0.3569343686103821,-0.16820868849754333,-0.02281200885772705,0.06446488201618195,0.0683820792421909
236,1180,1194,0.804966151714325,-0.06774528324604034,-45.23665237426758,0.9359034299850464,-0.5087599754333496,-84.99024963378906,0.6455836296081543,0.6913018822669983,-39.753597259521484,0.4053332895601615,-0.21758553969327094,0.3853706419467926,-0.17290037870407104,-0.01996263861656189,0.044685155153274536,0.04894149600908891
237,1185,1199,0.8923333883285522,-0.21721592545509338,-62.342586517333984,0.9289525151252747,-0.6886589527130127,-93.27825164794922,0.6753540635108948,0.7132527232170105,-30.935665130615234,0.43457342845641045,-0.18640124376491377,0.4216519296169281,-0.15006649494171143,-0.012921512126922607,0.03633475303649902,0.038563969633189775
238,1190,1204,0.9249274134635925,-0.38354888558387756,-80.96344757080078,0.9507162570953369,-0.8772256374359131,-80.31876373291016,0.6907157897949219,0.7585642337799072,0.644683837890625,0.49159991701279715,-0.052070350181746904,0.46970340609550476,-0.04359700530767441,-0.02189651131629944,0.008473344147205353,0.02347881532066319
239,1195,1209,0.9363684058189392,-0.5591888427734375,-86.83089447021484,1.0569359064102173,-1.039262056350708,-55.138580322265625,0.830096960067749,0.9237140417098999,31.69231414794922,0.48600439502137033,0.09384317030635356,0.4636794626712799,0.07369577139616013,-0.02232491970062256,-0.020147398114204407,0.03007190865927024
240,1200,1214,0.927522599697113,-0.741269052028656,-93.14934539794922,1.1949846744537354,-1.1708680391311646,-44.44890213012695,0.8569549918174744,0.8826146125793457,48.700443267822266,0.41425613657366217,0.2906597744162094,0.40937504172325134,0.17780062556266785,-0.004881083965301514,-0.11285915970802307,0.11296466222087942
241,1205,1219,0.9609379172325134,-0.901454508304596,-76.60772705078125,1.2866960763931274,-1.3527101278305054,-64.5950927734375,0.7663203477859497,0.9383026361465454,12.01263427734375,0.5144357143937756,0.21238151560244128,0.4261264503002167,0.05886312946677208,-0.08830925822257996,-0.15351837873458862,0.1771056681676758
242,1210,1224,1.0804252624511719,-1.0584914684295654,-50.81741714477539,1.3234561681747437,-1.5254313945770264,-79.42962646484375,0.783449113368988,0.8075911998748779,-28.61220932006836,0.5154876133521757,-0.10662755857607215,0.41657117009162903,-0.07607286423444748,-0.0989164412021637,0.030554696917533875,0.10352802443697774
243,1215,1229,1.2135063409805298,-1.1986069679260254,-49.86878204345703,1.3098582029342651,-1.7303024530410767,-96.37339782714844,0.7677717804908752,0.8060239553451538,-46.504615783691406,0.46862125255435216,-0.26903139565498935,0.4700452983379364,-0.22484159469604492,0.0014240443706512451,0.04418981075286865,0.044212750160377144
244,1220,1234,1.2965203523635864,-1.381088376045227,-66.3345718383789,1.2332890033721924,-1.9230200052261353,-113.7142105102539,0.9624596834182739,0.8148693442344666,-47.379638671875,0.4709771065839173,-0.2754426605952431,0.45660635828971863,-0.28528764843940735,-0.014370739459991455,-0.009844988584518433,0.017419585323889136
245,1225,1239,1.3261263370513916,-1.5846583843231201,-82.69548797607422,1.1232937574386597,-2.1002659797668457,-122.31268310546875,0.9715277552604675,0.9891210794448853,-39.61719512939453,0.4856344617800832,-0.26674223018334525,0.466073602437973,-0.17262223362922668,-0.01956087350845337,0.09411999583244324,0.09613116761962712
246,1230,1244,1.2928744554519653,-1.7873719930648804,-100.12664794921875,1.0817780494689941,-2.3164780139923096,-98.11505889892578,0.9713020920753479,1.036950707435608,2.0115890502929688,0.5579792887080421,-0.11477799167720175,0.5094718933105469,-0.07871826738119125,-0.04850739240646362,0.03605972230434418,0.060442292235992026
247,1235,1249,1.2194254398345947,-1.9482752084732056,-115.24905395507812,1.1260004043579102,-2.505431652069092,-76.12480926513672,0.8091942667961121,0.9019862413406372,39.124244689941406,0.5437777408459851,0.15315778940253863,0.5330044627189636,0.16369271278381348,-0.010773301124572754,0.010534927248954773,0.015068135560230747
248,1240,1254,1.1083921194076538,-2.1298294067382812,-121.4830093383789,1.1884790658950806,-2.7064127922058105,-74.31443786621094,0.8344746232032776,0.8345285058021545,47.16857147216797,0.449882405443941,0.36941594533378086,0.4476938545703888,0.1192764937877655,-0.002188563346862793,-0.250139445066452,0.2501490191619304
249,1245,1259,1.0866725444793701,-2.346219539642334,-90.0962142944336,1.1822961568832397,-2.9323573112487793,-94.24501037597656,0.8659694790840149,0.8836480975151062,-4.148796081542969,0.5859763687103062,0.09660775261860807,0.5272133946418762,-0.00990690290927887,-0.058762967586517334,-0.10651465505361557,0.12164891327408067
250,1250,1264,1.1474570035934448,-2.560330867767334,-75.4591064453125,1.112962007522583,-3.1394875049591064,-109.70834350585938,1.0820773839950562,1.0255850553512573,-34.249237060546875,0.5519448010006461,-0.17879947372844307,0.5373806953430176,-0.12364999204874039,-0.014564096927642822,0.055149488151073456,0.057040152196879405
251,1255,1269,1.1941887140274048,-2.772134780883789,-79.3948745727539,0.9857286214828491,-3.3127102851867676,-127.33061981201172,1.0235804319381714,1.004517674446106,-47.93574523925781,0.4929770293936291,-0.30438648873814556,0.43270912766456604,-0.2887096405029297,-0.060267895460128784,0.01567685604095459,0.06227345372244763
252,1260,1274,1.175845742225647,-2.9639406204223633,-96.74076080322266,0.8381815552711487,-3.410832166671753,-147.60275268554688,0.900745689868927,0.8040952682495117,-50.86199188232422,0.48343645943231034,-0.2828751437513818,0.4328185021877289,-0.20911526679992676,-0.05061796307563782,0.07375988364219666,0.08945780357708892
253,1265,1279,1.0964837074279785,-3.1674845218658447,-113.94921875,0.636358380317688,-3.451223134994507,-171.84326171875,0.8546369075775146,0.7963470816612244,-57.89404296875,0.44608750984057927,-0.3053339987501548,0.44846466183662415,-0.2943313419818878,0.002377152442932129,0.011002659797668457,0.011256525945431294
254,1270,1284,0.961625337600708,-3.332500696182251,-131.79327392578125,0.43818211555480957,-3.415635108947754,166.4178009033203,0.8462532758712769,0.7900643348693848,-61.7889404296875,0.4108273072681355,-0.3348508039328408,0.4654371440410614,-0.26929771900177,0.054609835147857666,0.06555309891700745,0.08531965115082898
255,1275,1289,0.7796840071678162,-3.4306800365448,-153.214111328125,0.24892021715641022,-3.2951526641845703,145.6343994140625,0.9803594350814819,1.0227582454681396,-61.1514892578125,0.41273471722620064,-0.3601776484741135,0.4155646562576294,-0.2134585678577423,0.002829939126968384,0.1467190682888031,0.14674635789346466
256,1280,1294,0.577812910079956,-3.449369430541992,-176.1099090576172,0.1082361564040184,-3.1165242195129395,126.99556732177734,0.9627746343612671,1.0887237787246704,-56.89453125,0.4459137214204817,-0.3639357198043427,0.4777509272098541,-0.3929174840450287,0.03183719515800476,-0.028981775045394897,0.043052877723919414
257,1285,1299,0.4024181067943573,-3.4001195430755615,163.14012145996094,0.03436188027262688,-2.9032909870147705,108.38890075683594,0.8565244078636169,1.0756818056106567,-54.751220703125,0.4963322803199722,-0.3687252035567141,0.43048766255378723,-0.33239510655403137,-0.06584462523460388,0.03633010387420654,0.07520233453687505
258,1290,1304,0.2273530811071396,-3.274623155593872,142.22975158691406,0.017000999301671982,-2.6997177600860596,93.78372955322266,0.9041953682899475,0.9455219507217407,-48.446022033691406,0.5184053149531898,-0.32560734015824566,0.44918182492256165,-0.31008654832839966,-0.06922349333763123,0.01552078127861023,0.07094213614886101
259,1295,1309,0.09606008231639862,-3.0888826847076416,122.92936706542969,0.015257949940860271,-2.465282678604126,90.42011260986328,0.9084128141403198,0.9258475303649902,-32.509254455566406,0.5673376930951965,-0.2711713381861667,0.49919483065605164,-0.2924586832523346,-0.0681428611278534,-0.021287351846694946,0.07139048165781556
260,1300,1314,0.028345640748739243,-2.871256113052368,105.64338684082031,-0.06478533893823624,-2.2555291652679443,116.64212799072266,1.0744260549545288,0.8764765858650208,10.998741149902344,0.6180322753123227,-0.0763489330886283,0.520571768283844,0.005817621946334839,-0.09746050834655762,0.08216655254364014,0.1274750683234812
261,1305,1319,0.01649223081767559,-2.6336140632629395,91.65885925292969,-0.20757140219211578,-2.094143867492676,131.9866485595703,1.1110717058181763,1.0212039947509766,40.327789306640625,0.5457304145959454,0.20835287178628634,0.4736346900463104,0.2542896568775177,-0.07209572196006775,0.04593677818775177,0.08548672829869033
262,1310,1324,0.006674029864370823,-2.3979685306549072,92.6685791015625,-0.32381385564804077,-1.919730305671692,121.56764221191406,1.1332130432128906,1.0038328170776367,28.899063110351562,0.493106674118623,0.3078633539494375,0.4803183376789093,0.2424839735031128,-0.012788325548171997,-0.06537938117980957,0.06661835147900964
263,1315,1329,-0.08336377888917923,-2.2321550846099854,120.57449340820312,-0.37369266152381897,-1.739281415939331,104.30474090576172,0.8695865273475647,0.8681890964508057,-16.269752502441406,0.5720268960622488,-0.0007401813122878409,0.4797494113445282,-0.07283354550600052,-0.09227749705314636,-0.07209336757659912,0.11710076904498992
264,1320,1334,-0.22826634347438812,-2.075237274169922,134.37368774414062,-0.3694162666797638,-1.528091311454773,86.23091125488281,0.839062511920929,0.8322445154190063,-48.14277648925781,0.48980770800306184,-0.28174530078984084,0.4189208447933197,-0.22861647605895996,-0.07088685035705566,0.053128838539123535,0.08858678816877752
265,1325,1339,-0.33469057083129883,-1.8922398090362549,118.0703353881836,-0.3175300359725952,-1.3232029676437378,74.31529998779297,1.0035614967346191,0.8409700393676758,-43.755035400390625,0.4940264087109819,-0.2829051401348856,0.3987434208393097,-0.19205734133720398,-0.09528300166130066,0.09084779024124146,0.13165170487807604
266,1330,1344,-0.37936317920684814,-1.6790812015533447,100.61820220947266,-0.26532113552093506,-1.126102328300476,75.94267272949219,1.014341950416565,0.941618800163269,-24.67552947998047,0.522496340269426,-0.21398316849025303,0.4461618959903717,-0.12725311517715454,-0.07633444666862488,0.08673004806041718,0.11553808456421376
267,1335,1349,-0.35886651277542114,-1.470413088798523,83.35265350341797,-0.29238373041152954,-0.9320341348648071,100.05267333984375,0.9861327409744263,0.9112036228179932,16.70001983642578,0.5424555864063458,-0.0037141844534338483,0.443866103887558,0.054033491760492325,-0.09858950972557068,0.057747676968574524,0.11425710316297726
268,1340,1354,-0.30690518021583557,-1.292178750038147,72.83552551269531,-0.3592982888221741,-0.7865896821022034,115.19156646728516,0.8335825800895691,0.7328664064407349,42.356040954589844,0.4676088754816854,0.19926686381966627,0.4364054501056671,0.18033631145954132,-0.031203418970108032,-0.018930554389953613,0.036496838834823624
269,1345,1359,-0.26346486806869507,-1.0951640605926514,78.61885833740234,-0.38695263862609863,-0.6112164258956909,94.9859619140625,0.7983854413032532,0.6992645263671875,16.367103576660156,0.45006295470553387,0.21655918222911996,0.41006705164909363,0.0697011798620224,-0.03999590873718262,-0.14685800671577454,0.15220692117063375
270,1350,1364,-0.3025816082954407,-0.9071648120880127,105.55057525634766,-0.3735558092594147,-0.43917903304100037,84.333251953125,0.7523692846298218,0.6802145838737488,-21.217323303222656,0.4698821718604564,-0.05708564758688549,0.40778225660324097,0.011353909969329834,-0.06209990382194519,0.0684395581483841,0.09241412865055262
271,1355,1369,-0.37590277194976807,-0.7378743290901184,113.39213562011719,-0.3818166255950928,-0.2753841280937195,93.13745880126953,0.8586069345474243,0.7662314176559448,-20.254676818847656,0.42682565818943224,-0.17819095710441032,0.41401904821395874,-0.01661267876625061,-0.012806624174118042,0.16157828271389008,0.16208501185336938
272,1360,1374,-0.38576778769493103,-0.562250018119812,92.22764587402344,-0.38124874234199524,-0.1223846897482872,87.88554382324219,0.8197430968284607,0.7074768543243408,-4.34210205078125,0.43935724969906287,-0.02161317784737945,0.43145880103111267,0.039347048848867416,-0.007898449897766113,0.06096022576093674,0.06146978636380557
273,1365,1379,-0.3741917014122009,-0.41449010372161865,85.9796371459961,-0.32439887523651123,0.024330269545316696,67.0015869140625,0.6769707798957825,0.7457764148712158,-18.978050231933594,0.4412315360980698,-0.01890416030489205,0.3630388677120209,0.020526200532913208,-0.07819268107414246,0.03943036124110222,0.08757196332826148
274,1370,1384,-0.38599473237991333,-0.2509292662143707,96.25965881347656,-0.24342763423919678,0.12987858057022095,50.51861572265625,0.6455867290496826,0.5977533459663391,-45.74104309082031,0.36299273450670005,-0.1832382829550913,0.36169442534446716,-0.11591324955224991,-0.0012983083724975586,0.06732503324747086,0.06733755049304328
275,1375,1389,-0.37737688422203064,-0.10048770159482956,82.84769439697266,-0.11387316137552261,0.22537361085414886,34.491268157958984,0.6019800901412964,0.6320362091064453,-48.35642623901367,0.3561338223883038,-0.22088120455764393,0.3603419363498688,-0.21238115429878235,0.004208117723464966,0.008500054478645325,0.009484681381811326
276,1380,1394,-0.31253090500831604,0.045994099229574203,64.59567260742188,0.04204193130135536,0.27612024545669556,17.06241226196289,0.7518543004989624,0.7845894694328308,-47.533260345458984,0.3599865465562885,-0.22156177776900454,0.3696572482585907,-0.2591170370578766,0.00967070460319519,-0.0375552624464035,0.03878041084027484
277,1385,1399,-0.20858809351921082,0.16029909253120422,46.57084274291992,0.20770643651485443,0.2816115617752075,0.47519543766975403,0.7279696464538574,0.7727999687194824,-46.095645904541016,0.3742847874973306,-0.21892632635636816,0.34815606474876404,-0.20354101061820984,-0.026128709316253662,0.01538531482219696,0.030321895763810586
278,1390,1404,-0.09433194249868393,0.234264075756073,31.48497772216797,0.3689183294773102,0.23854635655879974,-16.497724533081055,0.6247514486312866,0.787074863910675,-47.982704162597656,0.3972857710218103,-0.23829220604392146,0.3952173590660095,-0.1730959117412567,-0.0020684003829956055,0.06519629061222076,0.0652290931236785
279,1395,1409,0.06720218062400818,0.28044623136520386,13.29454517364502,0.4952884316444397,0.1661357879638672,-30.95379066467285,0.6533670425415039,0.6634675860404968,-44.24833679199219,0.3903273728504674,-0.20968847795477535,0.3886108696460724,-0.15923112630844116,-0.0017164945602416992,0.05045735836029053,0.05048654638885611
280,1400,1414,0.23170527815818787,0.2791847884654999,-2.6115527153015137,0.6454976201057434,0.07085850834846497,-30.349437713623047,0.6540514826774597,0.6996358036994934,-27.737884521484375,0.42285484295880027,-0.18925570804636882,0.388293594121933,-0.16765987873077393,-0.03456124663352966,0.02159583568572998,0.04075364876705783
281,1405,1419,0.39183786511421204,0.2281816601753235,-18.779569625854492,0.7904834151268005,-0.02132832072675228,-35.09825897216797,0.7909156680107117,0.6731407642364502,-16.318689346313477,0.45774757793695803,-0.10789187744659279,0.41987165808677673,-0.11759509891271591,-0.03787592053413391,-0.009703218936920166,0.03909907689506023
282,1410,1424,0.5357235074043274,0.13513244688510895,-33.737266540527344,0.9027419090270996,-0.16224946081638336,-52.77279281616211,0.8075499534606934,0.8453545570373535,-19.035526275634766,0.47037153599226744,-0.04346405740595913,0.39578118920326233,-0.038612619042396545,-0.07459035515785217,0.004851438105106354,0.0747479600675644
283,1415,1429,0.6903485655784607,0.049043089151382446,-28.227317810058594,0.9582785367965698,-0.3259592354297638,-72.87813568115234,0.8275671601295471,0.8274670839309692,-44.65081787109375,0.4134324041024966,-0.20368323484329806,0.3843306601047516,-0.12266901880502701,-0.02910172939300537,0.0810142233967781,0.08608260594479457
284,1420,1434,0.8097563982009888,-0.03986629843711853,-38.62693405151367,0.9647757411003113,-0.47697585821151733,-88.43006134033203,0.6820670962333679,0.6940447688102722,-49.80312728881836,0.3939696053986616,-0.24471149123228625,0.393672913312912,-0.18509390950202942,-0.00029668211936950684,0.059617578983306885,0.059618317186170125
285,1425,1439,0.9139857292175293,-0.18217843770980835,-57.5122184753418,0.9489163160324097,-0.6574983596801758,-94.884521484375,0.6324810981750488,0.725785493850708,-37.3723030090332,0.41969711724950237,-0.22583955342146234,0.40923357009887695,-0.14769262075424194,-0.010463535785675049,0.07814693450927734,0.078844333685658
286,1430,1444,0.9613184928894043,-0.3508332669734955,-77.46640014648438,0.9554374814033508,-0.8473833203315735,-85.62509155273438,0.6854481101036072,0.7584750652313232,-8.15869140625,0.4834404751543318,-0.11349823244686694,0.4606294333934784,-0.08058429509401321,-0.022811055183410645,0.032913938164711,0.04004586825243055
287,1435,1449,0.9601525068283081,-0.5260165929794312,-91.1470947265625,1.0581001043319702,-1.0186957120895386,-57.45123291015625,0.826683521270752,0.9440603852272034,33.69586181640625,0.49061954699975463,0.1077910310072523,0.4650908410549164,0.10180644690990448,-0.025528699159622192,-0.005984582006931305,0.026220787604116332
288,1440,1454,0.9449177980422974,-0.7098805904388428,-95.01483917236328,1.1934105157852173,-1.1681208610534668,-48.459388732910156,0.8626235723495483,0.9487200975418091,46.555450439453125,0.4347644895350439,0.2875980094221083,0.4204314053058624,0.16832952201366425,-0.014333099126815796,-0.1192684918642044,0.12012664517974736
289,1445,1459,0.9657508730888367,-0.8740083575248718,-80.84121704101562,1.262683629989624,-1.3317619562149048,-68.37176513671875,0.7642403841018677,0.8215022087097168,12.469451904296875,0.49918080089013167,0.22028605779092003,0.44927778840065,0.054216839373111725,-0.04990300536155701,-0.16606920957565308,0.17340499506414966
290,1450,1464,1.079020619392395,-1.0390111207962036,-53.12131881713867,1.2929755449295044,-1.5386945009231567,-84.32865905761719,0.7900204658508301,0.8325243592262268,-31.207340240478516,0.528099931561797,-0.12872704774487942,0.42454543709754944,-0.11475866287946701,-0.10355451703071594,0.013968385756015778,0.1044923623911992
291,1455,1469,1.2076306343078613,-1.1929138898849487,-53.97957229614258,1.256709098815918,-1.7434543371200562,-103.01957702636719,0.7845699787139893,0.8153905868530273,-49.04000473022461,0.474142928396652,-0.28406330838696503,0.46073225140571594,-0.2631117105484009,-0.013410687446594238,0.02095159888267517,0.024876013216163794
292,1460,1474,1.2780170440673828,-1.388067364692688,-71.37181854248047,1.1731853485107422,-1.9376652240753174,-114.26558685302734,0.9883654713630676,0.9954638481140137,-42.893768310546875,0.4873192933142707,-0.2748952487674686,0.4634934961795807,-0.2301875352859497,-0.023825794458389282,0.04470771551132202,0.050660125422414
293,1465,1479,1.29010808467865,-1.5990126132965088,-88.03459167480469,1.080505132675171,-2.1321184635162354,-114.83882141113281,0.9975429773330688,1.015944004058838,-26.804229736328125,0.525603664174661,-0.2277631077089535,0.46075353026390076,-0.14843323826789856,-0.06485012173652649,0.07932986319065094,0.10246348365681161
294,1470,1484,1.2475676536560059,-1.7726625204086304,-105.03193664550781,1.0943294763565063,-2.3504443168640137,-83.42647552490234,0.824895977973938,1.0307142734527588,21.60546112060547,0.5977543754187709,0.0018574081398538,0.5234541893005371,0.034145697951316833,-0.07430016994476318,0.032288290560245514,0.08101264692085755
295,1475,1489,1.1580986976623535,-1.9644889831542969,-117.37527465820312,1.1558674573898315,-2.5339815616607666,-70.83966064453125,0.8331016898155212,0.9024237990379333,46.535614013671875,0.5067432849859479,0.259880777528373,0.49216678738594055,0.16403178870677948,-0.014576524496078491,-0.09584899246692657,0.09695104137300292
296,1480,1494,1.0728759765625,-2.164273738861084,-110.17609405517578,1.1994754076004028,-2.7554500102996826,-83.02657318115234,0.872037410736084,0.8985158205032349,27.149520874023438,0.5112349506003588,0.3227315062645929,0.46886083483695984,0.10512305796146393,-0.042374104261398315,-0.21760843694210052,0.2216957296393866
297,1485,1499,1.1020152568817139,-2.3789937496185303,-79.48455810546875,1.1697378158569336,-2.9753901958465576,-100.05961608886719,1.0276991128921509,0.8727902173995972,-20.575057983398438,0.5987398215894696,-0.0422574503559153,0.500762939453125,-0.053648822009563446,-0.09797686338424683,-0.011391371488571167,0.09863685468934012
298,1490,1504,1.1796412467956543,-2.593291997909546,-68.5971450805664,1.0767366886138916,-3.1823081970214844,-115.79045867919922,1.0653554201126099,1.0582329034805298,-47.19331359863281,0.5108439900167916,-0.3107536786179412,0.5263074040412903,-0.18304046988487244,0.015463411808013916,0.12771320343017578,0.1286459460501639
299,1495,1509,1.1974564790725708,-2.819140672683716,-86.40741729736328,0.929917573928833,-3.3402254581451416,-134.47166442871094,1.0678422451019287,1.030800700187683,-48.064247131347656,0.5032964345484383,-0.29966501026265924,0.3908386826515198,-0.307803213596344,-0.1124577522277832,-0.008138209581375122,0.11275183586672043
300,1500,1514,1.1604489088058472,-3.0090675354003906,-101.86819458007812,0.768988311290741,-3.4156551361083984,-156.021484375,0.8718531131744385,0.8377194404602051,-54.153289794921875,0.4784042674761507,-0.2994732597695259,0.46048179268836975,-0.2441035807132721,-0.01792246103286743,0.055369675159454346,0.058198071589513574
301,1505,1519,1.0612146854400635,-3.206484317779541,-118.43762969970703,0.5749192833900452,-3.4304099082946777,-175.65225219726562,0.8642817139625549,0.8563681244850159,-57.214622497558594,0.42848059416774575,-0.320983283932664,0.45917508006095886,-0.2994926869869232,0.03069448471069336,0.02149060368537903,0.037469953808578614
302,1510,1524,0.9081560373306274,-3.3537561893463135,-139.23939514160156,0.3658367991447449,-3.364152193069458,167.6008758544922,0.818841814994812,0.9640688300132751,-53.15972900390625,0.4175640860480843,-0.3462058160152075,0.47591903805732727,-0.2114351987838745,0.0583549439907074,0.13477063179016113,0.14686191705570845
